country_iso3,country_name,year,gdp,gdpcap,pop
PSE,West Bank and Gaza,2017,16128000000.0,3620.36048715937,4454805.0
PSE,West Bank and Gaza,2018,16276600000.0,3562.33094270256,4569087.0
PSE,West Bank and Gaza,2019,17133500000.0,3656.85827137011,4685306.0
PSE,West Bank and Gaza,2020,15531700000.0,3233.56863835858,4803269.0
PSE,West Bank and Gaza,2021,18109000000.0,3678.63565662194,4922749.0
PSE,West Bank and Gaza,2022,19165500000.0,3799.95527015163,5043612.0
PSS,Pacific island small states,2016,9556119494.38469,3856.70459060951,2477794.0
PSS,Pacific island small states,2017,10290493043.4688,4099.79965867267,2509999.0
PSS,Pacific island small states,2018,10796141328.2336,4247.0901276249,2542009.0
PSS,Pacific island small states,2019,10624838178.1263,4136.34140894161,2568656.0
PSS,Pacific island small states,2020,9323221713.12119,3592.04110507296,2595522.0
PSS,Pacific island small states,2021,9453908127.9322,3600.81254375167,2625493.0
PSS,Pacific island small states,2022,10350119919.8256,3896.81060847355,2656049.0
PST,Post-demographic dividend,2016,45775578499373.8,41502.2222895522,1102966925.0
PST,Post-demographic dividend,2017,47734461117479.6,43114.2688521392,1107161559.0
PST,Post-demographic dividend,2018,50607464286251.2,45535.8018785923,1111377470.0
PST,Post-demographic dividend,2019,51107356012296.7,45840.3536114764,1114898817.0
PST,Post-demographic dividend,2020,49979090891717.8,44743.7389324311,1117007476.0
PST,Post-demographic dividend,2021,55667487544829.4,49855.2269396596,1116582773.0
PST,Post-demographic dividend,2022,56953387691844.6,50969.801641014,1117394729.0
PYF,French Polynesia,2016,5497036476.8031,19690.0775734589,279178.0
PYF,French Polynesia,2017,5833352692.7995,20826.9312492172,280087.0
PYF,French Polynesia,2018,6135116253.33452,21925.616043938,279815.0
PYF,French Polynesia,2019,6022276196.13871,21582.5892046801,279034.0
PYF,French Polynesia,2020,5574821989.38239,19966.4838503859,279209.0
PYF,French Polynesia,2021,5994931236.42282,21426.3854449835,279792.0
PYF,French Polynesia,2022,5622688338.06317,20053.9569369322,280378.0
QAT,Qatar,2016,151732142857.143,61253.6217997091,2477113.0
QAT,Qatar,2017,161099175824.176,63279.8767486216,2545820.0
QAT,Qatar,2018,183335164835.165,71039.9308240078,2580734.0
QAT,Qatar,2019,176371428571.429,66841.3623185691,2638657.0
QAT,Qatar,2020,144411538461.538,51683.5681078949,2794148.0
QAT,Qatar,2021,179732142857.143,71751.9363398856,2504910.0
QAT,Qatar,2022,235709340659.341,88701.4689763536,2657333.0
ROU,Romania,2016,185290759248.844,9404.54005870715,19702267.0
ROU,Romania,2017,210147385855.419,10727.9822007426,19588715.0
ROU,Romania,2018,241791427223.903,12416.134317959,19473970.0
ROU,Romania,2019,250080428511.595,12909.6104013244,19371648.0
ROU,Romania,2020,250625048303.578,13009.1770573223,19265250.0
ROU,Romania,2021,285071280114.469,14907.9803652143,19122059.0
ROU,Romania,2022,295319437556.988,15503.551804598,19048502.0
RUS,Russian Federation,2016,1276786350881.14,8663.158203125,145015460.0
RUS,Russian Federation,2017,1574199360089.0,10658.9130859375,145293260.0
RUS,Russian Federation,2018,1657328773461.31,11211.8876953125,145398106.0
RUS,Russian Federation,2019,1693115002708.32,11447.701171875,145453291.0
RUS,Russian Federation,2020,1493075894362.14,10108.3271484375,145245148.0
RUS,Russian Federation,2021,1829186719575.1,12425.029296875,144746762.0
RUS,Russian Federation,2022,2291612121334.64,15619.6142578125,144236933.0
RWA,Rwanda,2016,8695272057.91798,729.519133812945,11919183.0
RWA,Rwanda,2017,9252833891.40871,758.300966509647,12202060.0
RWA,Rwanda,2018,9637904520.86283,771.773511207309,12487996.0
RWA,Rwanda,2019,10349300276.7623,810.051412137354,12776103.0
RWA,Rwanda,2020,10174386856.6101,778.701498925026,13065837.0
RWA,Rwanda,2021,11078787090.1564,829.544845263697,13355260.0
RWA,Rwanda,2022,13316161002.3912,975.469323735369,13651030.0
SAS,South Asia,2016,2679313169377.96,1722.90703415144,1555111864.0
SAS,South Asia,2017,3075955432871.73,1956.06707554186,1572520427.0
SAS,South Asia,2018,3159841615195.07,1988.3663331799,1589164714.0
SAS,South Asia,2019,3318484576527.33,2067.05975687637,1605412986.0
SAS,South Asia,2020,3172770463749.49,1957.20343722686,1621073417.0
SAS,South Asia,2021,3717045071833.11,2273.72055798689,1634785356.0
SAS,South Asia,2022,3930640287773.46,2385.08341896271,1648009565.0
SAU,Saudi Arabia,2016,689279466666.667,22267.7217050387,30954198.0
SAU,Saudi Arabia,2017,741266133333.333,23929.2907135982,30977355.0
SAU,Saudi Arabia,2018,886564800000.0,29360.0658968566,30196281.0
SAU,Saudi Arabia,2019,888890133333.333,29566.7933827436,30063799.0
SAU,Saudi Arabia,2020,767951200000.0,24338.8307301067,31552510.0
SAU,Saudi Arabia,2021,982661066666.667,31920.7653655643,30784383.0
SAU,Saudi Arabia,2022,1239075200000.0,38510.2276211037,32175224.0
SDN,Sudan,2016,42630376000.0,1033.21594238281,41259892.0
SDN,Sudan,2017,41283617976.1905,966.505676269531,42714306.0
SDN,Sudan,2018,32333780383.2924,731.027465820313,44230596.0
SDN,Sudan,2019,32338079165.2893,709.975280761719,45548175.0
SDN,Sudan,2020,27034593750.0,577.795227050781,46789231.0
SDN,Sudan,2021,34229513774.9936,712.122009277344,48066924.0
SDN,Sudan,2022,51666875363.0963,1046.24084472656,49383346.0
SEN,Senegal,2016,19040312333.1864,1266.43957151587,15034521.0
SEN,Senegal,2017,20996562943.5979,1356.80518449031,15475002.0
SEN,Senegal,2018,23116701556.1381,1452.55612562445,15914498.0
SEN,Senegal,2019,23403995992.1354,1431.18128932159,16352922.0
SEN,Senegal,2020,24530513037.7518,1461.08720350553,16789219.0
SEN,Senegal,2021,27520784129.7508,1598.10676952274,17220867.0
SEN,Senegal,2022,27783332222.6759,1574.0281059306,17651103.0
SGP,Singapore,2016,319646468521.497,57005.5887176547,5607283.0
SGP,Singapore,2017,343673334902.33,61236.251270627,5612253.0
SGP,Singapore,2018,377123710560.614,66881.6067035265,5638676.0
SGP,Singapore,2019,376161998830.048,65952.0378959293,5703569.0
SGP,Singapore,2020,349165858544.568,61410.0792630788,5685807.0
SGP,Singapore,2021,436591382250.464,80056.1288247844,5453566.0
SGP,Singapore,2022,509017841146.557,90299.0694637269,5637022.0
SLB,Solomon Islands,2016,1379486290.71433,2082.62383124213,662379.0
SLB,Solomon Islands,2017,1469790526.3972,2143.57670489272,685672.0
SLB,Solomon Islands,2018,1615473250.25259,2278.19908624102,709101.0
SLB,Solomon Islands,2019,1619150563.92084,2223.65890942466,728147.0
SLB,Solomon Islands,2020,1536143427.82958,2063.32780991967,744498.0
SLB,Solomon Islands,2021,1558312103.84225,2043.44413170658,762591.0
SLB,Solomon Islands,2022,1466670929.62333,1877.78104490956,781066.0
SLE,Sierra Leone,2016,6084297211.10217,844.416411175476,7205328.0
SLE,Sierra Leone,2017,5749846528.48046,779.186007841728,7379299.0
SLE,Sierra Leone,2018,6390514688.52816,845.914540460932,7554563.0
SLE,Sierra Leone,2019,6523577594.29408,843.712517809977,7731991.0
SLE,Sierra Leone,2020,6688307703.1447,845.277557920549,7912558.0
SLE,Sierra Leone,2021,7166931485.49433,885.396401885395,8094602.0
SLE,Sierra Leone,2022,7121125277.52542,860.371067916096,8276807.0
SLV,El Salvador,2016,24191430000.0,3901.34014965811,6200800.0
SLV,El Salvador,2017,24979190000.0,4020.12671373919,6213533.0
SLV,El Salvador,2018,26020850000.0,4183.54620971358,6219807.0
SLV,El Salvador,2019,26881140000.0,4320.11671534627,6222318.0
SLV,El Salvador,2020,24921190000.0,3997.19279583709,6234673.0
SLV,El Salvador,2021,29043140000.0,4642.60743101342,6255782.0
SLV,El Salvador,2022,31870120000.0,5074.60210221806,6280319.0
SMR,San Marino,2016,1468343139.74326,44359.4797662688,33101.0
SMR,San Marino,2017,1528620346.31168,45192.0279766943,33825.0
SMR,San Marino,2018,1655353653.05934,47950.6880557136,34522.0
SMR,San Marino,2019,1616340692.28937,46630.1443120725,34663.0
SMR,San Marino,2020,1541248248.80727,44326.9556746411,34770.0
SMR,San Marino,2021,1855652786.18368,54176.4798021628,34252.0
SMR,San Marino,2022,1829211863.9476,54190.8417700372,33755.0
SOM,"Somalia, Fed. Rep.",2016,6613743069.99912,460.928490585175,14348740.0
SOM,"Somalia, Fed. Rep.",2017,7621501710.0012,510.939952317726,14916629.0
SOM,"Somalia, Fed. Rep.",2018,7873000000.0,509.497273804534,15452487.0
SOM,"Somalia, Fed. Rep.",2019,8656000000.0,539.954816211694,16030971.0
SOM,"Somalia, Fed. Rep.",2020,8628000000.0,518.16113333875,16651191.0
SOM,"Somalia, Fed. Rep.",2021,9483000000.0,549.056994756254,17271431.0
SOM,"Somalia, Fed. Rep.",2022,10203000000.0,573.141165798229,17801897.0
SRB,Serbia,2016,42225495909.5633,5982.37030126471,7058322.0
SRB,Serbia,2017,45972834713.8077,6548.03653824187,7020858.0
SRB,Serbia,2018,52787520248.9242,7559.86165747394,6982604.0
SRB,Serbia,2019,53864693664.5568,7755.632986437,6945235.0
SRB,Serbia,2020,55874017668.998,8098.70955668849,6899126.0
SRB,Serbia,2021,66159884072.5308,9680.52798074468,6834326.0
SRB,Serbia,2022,66809895701.2152,10024.8191112596,6664449.0
SSA,Sub-Saharan Africa (excluding high income),2016,1461851860219.92,1545.27948291265,946011305.0
SSA,Sub-Saharan Africa (excluding high income),2017,1594086359396.0,1641.39239957439,971179323.0
SSA,Sub-Saharan Africa (excluding high income),2018,1713673886322.74,1718.42346098448,997236086.0
SSA,Sub-Saharan Africa (excluding high income),2019,1952007800638.78,1907.22499436387,1023480610.0
SSA,Sub-Saharan Africa (excluding high income),2020,1802332899886.09,1716.50863861427,1049999318.0
SSA,Sub-Saharan Africa (excluding high income),2021,2030237669873.33,1885.48155965903,1076774079.0
SSA,Sub-Saharan Africa (excluding high income),2022,2167458359012.26,1963.80330032374,1103704408.0
SSD,South Sudan,2016,,,10830102.0
SSD,South Sudan,2017,,,10259154.0
SSD,South Sudan,2018,,,10122977.0
SSD,South Sudan,2019,,,10423384.0
SSD,South Sudan,2020,,,10698467.0
SSD,South Sudan,2021,,,10865780.0
SSD,South Sudan,2022,,,11021177.0
SSF,Sub-Saharan Africa,2016,1531896244777.67,1455.03525304571,1052824144.0
SSF,Sub-Saharan Africa,2017,1672127811803.69,1546.91774199323,1080941647.0
SSF,Sub-Saharan Africa,2018,1798796101321.48,1620.54140805919,1109997000.0
SSF,Sub-Saharan Africa,2019,2045711007848.14,1795.5612786554,1139315618.0
SSF,Sub-Saharan Africa,2020,1902392262699.06,1627.34569596297,1169015451.0
SSF,Sub-Saharan Africa,2021,2140795804040.0,1785.46664916614,1199011925.0
SSF,Sub-Saharan Africa,2022,2292617010267.0,1865.11635260699,1229208573.0
SST,Small states,2016,195788612860.018,10486.2161094903,18671045.0
SST,Small states,2017,213265208434.292,11304.5050810878,18865506.0
SST,Small states,2018,230122099257.831,12057.788581183,19084934.0
SST,Small states,2019,231340439109.049,11990.4670996465,19293697.0
SST,Small states,2020,208801767982.779,10723.093901861,19472157.0
SST,Small states,2021,244179271151.622,12428.6087674544,19646549.0
SST,Small states,2022,270716089069.618,13636.4661190787,19852364.0
STP,Sao Tome and Principe,2016,292267272.196925,1434.87018050521,203689.0
STP,Sao Tome and Principe,2017,322002845.229335,1555.79477812888,206970.0
STP,Sao Tome and Principe,2018,383717327.830508,1825.59971753966,210187.0
STP,Sao Tome and Principe,2019,412976082.620705,1935.2931816596,213392.0
STP,Sao Tome and Principe,2020,471229484.607144,2167.22001796925,217435.0
STP,Sao Tome and Principe,2021,524402455.54816,2362.58827248102,221961.0
STP,Sao Tome and Principe,2022,540809499.189348,2389.73729784737,226305.0
SUR,Suriname,2016,3317421648.09918,5644.2061057532,587757.0
SUR,Suriname,2017,3591679430.99988,6049.52128553675,593713.0
SUR,Suriname,2018,3996198866.57453,6665.74180472239,599513.0
SUR,Suriname,2019,4016040575.08796,6629.66775248603,605768.0
SUR,Suriname,2020,2911807496.20227,4755.39221710693,612317.0
SUR,Suriname,2021,3107923197.96954,5029.84838543953,617896.0
SUR,Suriname,2022,3791603200.0259,6084.43876736445,623164.0
SVK,Slovak Republic,2016,90347173228.6356,16636.0769133073,5430798.0
SVK,Slovak Republic,2017,95978130734.9766,17645.5298716761,5439232.0
SVK,Slovak Republic,2018,106611673364.837,19573.3717031314,5446771.0
SVK,Slovak Republic,2019,105843498304.094,19406.0589683582,5454147.0
SVK,Slovak Republic,2020,107732602896.441,19735.4858280801,5458827.0
SVK,Slovak Republic,2021,120511265913.343,22123.3342114545,5447247.0
SVK,Slovak Republic,2022,115792972358.209,21317.7943982363,5431752.0
SVN,Slovenia,2016,44290685824.0682,21447.8377796036,2065042.0
SVN,Slovenia,2017,48153200134.6613,23303.077705959,2066388.0
SVN,Slovenia,2018,53689067639.9176,25888.0481065655,2073894.0
SVN,Slovenia,2019,53909922735.545,25814.1687167572,2088385.0
SVN,Slovenia,2020,53384760135.1581,25392.0651093612,2102419.0
SVN,Slovenia,2021,61540813361.8556,29192.8401933019,2108079.0
SVN,Slovenia,2022,59899117741.0022,28360.3041467268,2112076.0
SWE,Sweden,2016,513058312950.939,51703.5088332851,9923085.0
SWE,Sweden,2017,535172356784.769,53210.2233318965,10057698.0
SWE,Sweden,2018,549649344043.182,54018.4554391861,10175214.0
SWE,Sweden,2019,530894124494.418,51648.9892820514,10278887.0
SWE,Sweden,2020,544265668451.678,52568.5726980146,10353442.0
SWE,Sweden,2021,631693331300.776,60647.5416365347,10415811.0
SWE,Sweden,2022,575071237640.921,54836.8907235124,10486941.0
SWZ,Eswatini,2016,3722306116.72872,3238.17611961364,1149507.0
SWZ,Eswatini,2017,4462640651.49219,3853.09956569679,1158195.0
SWZ,Eswatini,2018,4643751059.28203,3972.65450620357,1168929.0
SWZ,Eswatini,2019,4617018958.69086,3913.14577547336,1179874.0
SWZ,Eswatini,2020,4134677809.50096,3466.56936278145,1192729.0
SWZ,Eswatini,2021,4807069277.20114,3984.00229174306,1206593.0
SWZ,Eswatini,2022,4746660273.50829,3894.1620089869,1218917.0
SXM,Sint Maarten (Dutch part),2016,1427017206.70391,37308.6147795736,38249.0
SXM,Sint Maarten (Dutch part),2017,1353212122.90503,34701.3058494468,38996.0
SXM,Sint Maarten (Dutch part),2018,1259200446.92737,31708.3110124742,39712.0
SXM,Sint Maarten (Dutch part),2019,1407880446.92737,34861.469528968,40385.0
SXM,Sint Maarten (Dutch part),2020,1236428100.55866,30150.8998380477,41008.0
SXM,Sint Maarten (Dutch part),2021,1353071061.45251,32548.4366854902,41571.0
SXM,Sint Maarten (Dutch part),2022,1592564639.32961,37793.1284399157,42139.0
SYC,Seychelles,2016,1568513348.14463,16566.9946042294,94677.0
SYC,Seychelles,2017,1675370641.01416,17480.3651911372,95843.0
SYC,Seychelles,2018,1784313926.76807,18440.2340460932,96762.0
SYC,Seychelles,2019,1868690096.73454,19141.5118743615,97625.0
SYC,Seychelles,2020,1382551751.56908,14041.4754074575,98462.0
SYC,Seychelles,2021,1487173794.80528,14982.9111487767,99258.0
SYC,Seychelles,2022,2018346588.73752,16836.6721895387,119878.0
SYR,Syrian Arab Republic,2016,12597854877.4254,656.3490586313,19193834.0
SYR,Syrian Arab Republic,2017,16369843352.3453,851.502005254153,19224668.0
SYR,Syrian Arab Republic,2018,21497782867.6426,1098.0668642357,19577845.0
SYR,Syrian Arab Republic,2019,22583045060.0821,1109.53926036049,20353534.0
SYR,Syrian Arab Republic,2020,12047752036.091,572.355289831901,21049429.0
SYR,Syrian Arab Republic,2021,14353205678.4991,663.614245706815,21628839.0
SYR,Syrian Arab Republic,2022,23622827079.5047,1051.67149587463,22462173.0
TCA,Turks and Caicos Islands,2016,1202078000.0,31373.5612684327,38315.0
TCA,Turks and Caicos Islands,2017,1197958000.0,30014.2309523213,39913.0
TCA,Turks and Caicos Islands,2018,1314329000.0,31625.616593277,41559.0
TCA,Turks and Caicos Islands,2019,1371838000.0,31780.5217068989,43166.0
TCA,Turks and Caicos Islands,2020,918387000.0,20690.9160546118,44386.0
TCA,Turks and Caicos Islands,2021,1236459000.0,27329.2885087196,45243.0
TCA,Turks and Caicos Islands,2022,1434119000.0,31280.5418020808,45847.0
TCD,Chad,2016,13026289835.7789,861.831767630746,15114655.0
TCD,Chad,2017,13349041408.7152,854.46120040098,15622759.0
TCD,Chad,2018,15327000248.8701,948.656629871231,16156531.0
TCD,Chad,2019,14905517742.8454,893.336441643325,16685223.0
TCD,Chad,2020,14932897821.2387,866.947814890409,17224679.0
TCD,Chad,2021,16871937697.5854,946.358500208374,17828273.0
TCD,Chad,2022,17828508289.6049,966.036468278568,18455316.0
TEA,East Asia & Pacific (IDA & IBRD countries),2016,13827151057380.2,6758.74365728701,2045816761.0
TEA,East Asia & Pacific (IDA & IBRD countries),2017,15097056837158.2,7323.51364847919,2061449949.0
TEA,East Asia & Pacific (IDA & IBRD countries),2018,16881316789674.4,8136.37041895137,2074796982.0
TEA,East Asia & Pacific (IDA & IBRD countries),2019,17481715455963.4,8379.36503263574,2086281644.0
TEA,East Asia & Pacific (IDA & IBRD countries),2020,17783207218899.1,8485.32855185979,2095759417.0
TEA,East Asia & Pacific (IDA & IBRD countries),2021,21205187136185.7,10086.4176067356,2102350702.0
TEA,East Asia & Pacific (IDA & IBRD countries),2022,21537214774462.6,10220.4774431567,2107261123.0
TEC,Europe & Central Asia (IDA & IBRD countries),2016,3492088089759.5,7659.54924391363,455913002.0
TEC,Europe & Central Asia (IDA & IBRD countries),2017,3927649813354.44,8575.46129195764,458010325.0
TEC,Europe & Central Asia (IDA & IBRD countries),2018,4098990245510.03,8911.87742979014,459946883.0
TEC,Europe & Central Asia (IDA & IBRD countries),2019,4184533628660.37,9058.74177112172,461933206.0
TEC,Europe & Central Asia (IDA & IBRD countries),2020,3924139091384.84,8478.35038656806,462842288.0
TEC,Europe & Central Asia (IDA & IBRD countries),2021,4637763943320.14,10014.5108823837,463104389.0
TEC,Europe & Central Asia (IDA & IBRD countries),2022,5264484546456.79,11421.1364427001,460942269.0
TGO,Togo,2016,6071167584.1951,772.581357620609,7858289.0
TGO,Togo,2017,6387424239.8801,792.765700965864,8057140.0
TGO,Togo,2018,7029215766.46367,851.120561233595,8258778.0
TGO,Togo,2019,6992654019.28876,826.255209019798,8463068.0
TGO,Togo,2020,7486031561.86885,863.468665870276,8669720.0
TGO,Togo,2021,8541668141.26198,962.075187515872,8878379.0
TGO,Togo,2022,8646453099.4124,951.232378690387,9089738.0
THA,Thailand,2016,413366349747.508,5833.57715617098,70859841.0
THA,Thailand,2017,456356813536.764,6413.09182530343,71160187.0
THA,Thailand,2018,506754208404.485,7099.77650081458,71376079.0
THA,Thailand,2019,543976691793.886,7605.69657797759,71522271.0
THA,Thailand,2020,500461898480.246,6985.64393892574,71641484.0
THA,Thailand,2021,506194668789.937,7057.20754802279,71727332.0
THA,Thailand,2022,495644697587.661,6909.35281815827,71735329.0
TJK,Tajikistan,2016,6992416096.89018,788.710481734485,8865631.0
TJK,Tajikistan,2017,7536402852.85802,829.45714764957,9085946.0
TJK,Tajikistan,2018,7764999999.45362,834.288404578801,9307333.0
TJK,Tajikistan,2019,8300813599.3084,871.022372934846,9529966.0
TJK,Tajikistan,2020,8133963550.65742,834.311715460625,9749310.0
TJK,Tajikistan,2021,8937805347.13963,896.748053372182,9966908.0
TJK,Tajikistan,2022,10713525200.3998,1052.17949484894,10182222.0
TKM,Turkmenistan,2016,36169428571.4286,5686.98040962764,6360041.0
TKM,Turkmenistan,2017,37926285714.2857,5828.4816623489,6507061.0
TKM,Turkmenistan,2018,40765428571.4286,6125.05169712085,6655524.0
TKM,Turkmenistan,2019,40810067974.509,5998.0017434754,6803944.0
TKM,Turkmenistan,2020,41509903181.7231,5972.72356566861,6949912.0
TKM,Turkmenistan,2021,40589905812.0364,5723.30227157906,7092043.0
TKM,Turkmenistan,2022,42208726137.7192,5837.84224538947,7230193.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2016,4922090097003.8,8082.02330614142,609017063.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2017,5482764267203.12,8918.30251254156,614776664.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2018,5347056434773.57,8620.46890240755,620274430.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2019,5230554354083.41,8362.63429845968,625467307.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2020,4387909128654.57,6964.3711102796,630051021.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2021,5118940165028.38,8075.78816650564,633862610.0
TLA,Latin America & the Caribbean (IDA & IBRD countries),2022,5851879329574.93,9174.55690452428,637837815.0
TLS,Timor-Leste,2016,1640464612.08088,1335.54391073349,1228312.0
TLS,Timor-Leste,2017,1584878439.93596,1266.17771143471,1251703.0
TLS,Timor-Leste,2018,1555988614.43594,1219.46599728983,1275959.0
TLS,Timor-Leste,2019,2032550389.41316,1562.36458068032,1300945.0
TLS,Timor-Leste,2020,2162619240.86927,1630.86938521256,1326053.0
TLS,Timor-Leste,2021,3625024341.27346,2684.92676774277,1350139.0
TLS,Timor-Leste,2022,3208599889.00965,2343.24954740187,1369295.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2016,1833719341125.58,2858.61689096826,641470827.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2017,1862132539942.56,2854.66192638041,652312809.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2018,1861598748076.98,2804.12633142444,663878345.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2019,1817220775856.43,2688.96932958269,675805691.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2020,1652429826440.19,2402.73480964451,687728758.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2021,1921603222007.44,2746.96809945183,699536053.0
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2022,2141649636190.98,3010.19656726913,711465045.0
TON,Tonga,2016,420828262.317922,3987.98626206287,105524.0
TON,Tonga,2017,459976850.268529,4365.92932788383,105356.0
TON,Tonga,2018,493530783.00463,4675.04791274385,105567.0
TON,Tonga,2019,506031238.979937,4788.83342304684,105669.0
TON,Tonga,2020,506571467.895978,4792.35854741522,105704.0
TON,Tonga,2021,519306352.78704,4922.80171378368,105490.0
TON,Tonga,2022,556514555.400882,5298.01941509951,105042.0
TSA,South Asia (IDA & IBRD),2016,2679313169377.96,1722.90703415144,1555111864.0
TSA,South Asia (IDA & IBRD),2017,3075955432871.73,1956.06707554186,1572520427.0
TSA,South Asia (IDA & IBRD),2018,3159841615195.07,1988.3663331799,1589164714.0
TSA,South Asia (IDA & IBRD),2019,3318484576527.33,2067.05975687637,1605412986.0
TSA,South Asia (IDA & IBRD),2020,3172770463749.49,1957.20343722686,1621073417.0
TSA,South Asia (IDA & IBRD),2021,3717045071833.11,2273.72055798689,1634785356.0
TSA,South Asia (IDA & IBRD),2022,3930640287773.46,2385.08341896271,1648009565.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2016,1531896244777.67,1455.03525304571,1052824144.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2017,1672127811803.69,1546.91774199323,1080941647.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2018,1798796101321.48,1620.54140805919,1109997000.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2019,2045711007848.14,1795.5612786554,1139315618.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2020,1902392262699.06,1627.34569596297,1169015451.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2021,2140795804040.0,1785.46664916614,1199011925.0
TSS,Sub-Saharan Africa (IDA & IBRD countries),2022,2292617010267.0,1865.11635260699,1229208573.0
TTO,Trinidad and Tobago,2016,23624322192.6274,17449.1538801956,1353895.0
TTO,Trinidad and Tobago,2017,23830750900.6899,17566.0999700656,1356633.0
TTO,Trinidad and Tobago,2018,23883058083.2171,17571.498737278,1359193.0
TTO,Trinidad and Tobago,2019,23477745791.6977,17212.6128892163,1363985.0
TTO,Trinidad and Tobago,2020,20888515184.2239,15283.6270531554,1366725.0
TTO,Trinidad and Tobago,2021,24222963262.7213,17712.5674104655,1367558.0
TTO,Trinidad and Tobago,2022,28341164301.126,20750.5202434652,1365805.0
TUN,Tunisia,2016,44360072680.4476,3847.80354448809,11528674.0
TUN,Tunisia,2017,42163530590.9462,3619.03247319953,11650498.0
TUN,Tunisia,2018,42686504459.801,3628.10366464236,11765514.0
TUN,Tunisia,2019,41905642418.825,3528.87213306798,11875081.0
TUN,Tunisia,2020,42491780918.361,3548.65363663803,11974057.0
TUN,Tunisia,2021,47073234359.1819,3906.93926319391,12048622.0
TUN,Tunisia,2022,44929920092.7955,3707.29283414381,12119334.0
TUR,Turkiye,2016,870818016909.84,10984.3643169061,79277962.0
TUR,Turkiye,2017,863874522365.276,10756.3877677883,80312698.0
TUR,Turkiye,2018,788356985773.667,9684.11819884721,81407204.0
TUR,Turkiye,2019,775853144222.613,9395.23378001368,82579440.0
TUR,Turkiye,2020,733628247119.077,8798.11791709313,83384680.0
TUR,Turkiye,2021,839938668172.134,9981.76398411336,84147318.0
TUR,Turkiye,2022,926097476913.818,10897.8397861365,84979913.0
TUV,Tuvalu,2016,41629064.2232388,3808.69755015909,10930.0
TUV,Tuvalu,2017,45276595.3533146,4165.66338700106,10869.0
TUV,Tuvalu,2018,48015259.8751356,4466.12034928245,10751.0
TUV,Tuvalu,2019,54123198.5662913,5115.13075950206,10581.0
TUV,Tuvalu,2020,51746594.3148543,4976.11254109571,10399.0
TUV,Tuvalu,2021,60196405.7138393,5905.08198095343,10194.0
TUV,Tuvalu,2022,59065982.0873657,5911.32727055301,9992.0
TZA,Tanzania,2016,49774409374.4538,953.0107421875,53824013.0
TZA,Tanzania,2017,53274884532.7886,986.674011230469,55652890.0
TZA,Tanzania,2018,57003712892.0858,1023.10626220703,57437145.0
TZA,Tanzania,2019,61026731925.9213,1063.32250976563,59174891.0
TZA,Tanzania,2020,66068737786.0639,1117.41528320313,60972798.0
TZA,Tanzania,2021,70655628147.8986,1159.85656738281,62830412.0
TZA,Tanzania,2022,75749121842.9149,1207.52062988281,64711821.0
UGA,Uganda,2016,29203988696.2626,752.696571725656,38799152.0
UGA,Uganda,2017,30744473841.424,765.218332297361,40177388.0
UGA,Uganda,2018,32927025619.6795,792.16570022814,41565831.0
UGA,Uganda,2019,35353061003.4359,822.171150036357,42999637.0
UGA,Uganda,2020,37600368241.6657,845.766463890124,44457152.0
UGA,Uganda,2021,40529788748.6737,882.791717542504,45910930.0
UGA,Uganda,2022,45565333210.9108,963.067314117178,47312719.0
UKR,Ukraine,2016,93355869403.9223,2158.46118164063,45616832.0
UKR,Ukraine,2017,112090505081.739,2604.28759765625,45436041.0
UKR,Ukraine,2018,130891088293.55,3059.0517578125,45208907.0
UKR,Ukraine,2019,153883047509.577,3619.86157226563,44957458.0
UKR,Ukraine,2020,156617722013.342,3709.76928710938,44680014.0
UKR,Ukraine,2021,199765859570.935,4775.94580078125,44298640.0
UKR,Ukraine,2022,161989520721.19,4199.6708984375,41048766.0
URY,Uruguay,2016,57480787465.2716,17009.7584207276,3379283.0
URY,Uruguay,2017,65005997963.4822,19184.6502617082,3388438.0
URY,Uruguay,2018,65344577415.7535,19249.9404677501,3394534.0
URY,Uruguay,2019,62222313618.8454,18315.7316980028,3397206.0
URY,Uruguay,2020,53559359261.826,15757.5355995779,3398968.0
URY,Uruguay,2021,60739084240.8633,17881.818721099,3396695.0
